Gene,logFC,-log10(p-value)
APMAP,-0.12330191335550111,2.8125405575223477
EPB41L1,-0.0704255607241997,2.810959574938259
FBXO2,0.08152532010948477,2.8105202580498325
NR2C2AP,-0.114879879008841,2.8101425868304526
KIAA1143,-0.10950899904482014,2.807793419744991
SLC39A10,0.08056335942192216,2.807793419744991
PPP1R11,-0.1400259221165454,2.8061025517533325
TCF7,-0.07644035523405357,2.8058278645651633
RNF220,-0.12045946831310328,2.8052485401460303
FRG1,-0.10088572321313372,2.8025273114871205
HIST1H2BD,0.09124871742155705,2.801807064155708
CMTM6,-0.12850519772158897,2.801421431391045
NCAPG2,-0.07264860771629866,2.800541176539158
APEX2,-0.091759964768106,2.80036343285477
HS2ST1,-0.06891857443710148,2.8001314373911685
XIST,-0.06580686186036111,2.799502419429924
ACD,-0.10369088020346595,2.7969442600702727
CCT2,-0.1417701873737549,2.794675480655542
C16orf91,-0.11985912058989268,2.7927008580825516
ATP6V1F,0.1170589929433179,2.7922050651731207
RALGDS,0.07349294991081479,2.789633183985326
LANCL2,-0.06615598012456214,2.7896326237676647
ANAPC10,-0.09374013381634061,2.7887771291422068
CSRP2,-0.10208089169221335,2.7887771291422068
WDR82,-0.10548871232558099,2.787088201455357
BCS1L,-0.10150032593506264,2.7869853202635055
ING2,-0.12356539631222585,2.7869853202635055
MIEF1,-0.10824606871155495,2.7869849623369385
KLC2,-0.10332542548477708,2.7869849623369385
SCAND1,-0.13502431685140426,2.786713254342711
EDC3,-0.07932383602446258,2.785452357356985
CRAT,-0.07844373230812707,2.778134122042021
AC093323.3,-0.09762727624492662,2.7779770815652154
DUS1L,-0.13781555713422922,2.7773676600892236
ISOC1,-0.0807193850421486,2.777291016666123
SAA1,0.08968872438564812,2.775121963223936
RHOF,-0.11730606042665048,2.773774395618827
MRPL32,-0.13694808496489586,2.7719294789439086
HOMER1,-0.09302879560954658,2.7710668496146518
THRA,-0.06932805365322281,2.76849686164229
ADRBK1,-0.09884070503910092,2.7676919373215902
RPGRIP1L,-0.07999742590894687,2.7676919373215902
PIGC,-0.1064010454105837,2.76686145875882
R3HDM1,-0.09876933900106177,2.7665401115107287
SMIM13,-0.1229536261374431,2.766030925324505
STMN3,-0.10162953538822705,2.7629668403534695
RNF145,-0.13562283705996236,2.7627982776775464
AFTPH,-0.07627722342393639,2.762781663894969
USP10,-0.11455881889192998,2.7626611690015483
CBFB,-0.12260012415555277,2.7623808501500737
TMPO-AS1,-0.08259164035145616,2.7621265710649303
SPCS2,-0.13430804827826215,2.7593852486169714
PARL,-0.13358549072000514,2.7593852486169714
GPS1,-0.13137221470778027,2.7585596114262545
SH3KBP1,-0.11716511491724546,2.7531362686891403
TMEM230,-0.12610863441025622,2.7507511419293573
HSCB,-0.10222092622054024,2.748567215174996
CCNE1,-0.10066342682890461,2.7466791263397816
ZNF75A,-0.09574413917104785,2.7466791263397816
CTSA,-0.1235019428433004,2.7433787861939245
CCNY,-0.09829670313076555,2.7428919995172736
LOXL1,-0.08502388683208917,2.7420506542941068
ACLY,-0.12240671258802305,2.741603882817099
NOP10,0.099715845397645,2.7414615567425327
CTBP1-AS2,-0.06934402916361382,2.7409325410184198
FOPNL,-0.11540593109126096,2.738722624644402
TGFBR1,0.08067724979241575,2.7385813336932805
GTF3C5,-0.10464582941843759,2.73817674042936
TRAPPC4,-0.12171149924688685,2.736509964273388
MCM8,-0.06891298602030371,2.732247010592896
ASB6,-0.06524088750129753,2.732038210073846
TPM3,-0.11711905376110288,2.732038210073846
C17orf62,-0.11270652239392298,2.730008414607187
TSSC4,-0.1323480465359239,2.728036276675166
CCDC86,-0.12096723829129985,2.728036276675166
IBTK,-0.09164955448779111,2.725683100262969
UBE2J1,-0.12575934558203183,2.723710552784076
WASL,-0.10270896878579094,2.722280431398595
HIATL1,-0.10834027111814581,2.721945780266761
BAMBI,-0.0848293190441467,2.72145687082454
EIF3H,0.12847082931277853,2.718722674206715
PPIL1,-0.10749429573426106,2.717677798896209
ATP11C,-0.07359957720885468,2.7170724744986234
RERE,-0.0908259563213889,2.7147048878745066
GPATCH8,-0.104453643845563,2.7137552982278397
NDC80,-0.08037891738309977,2.711819185977253
FAM213A,-0.1234740901738558,2.711819185977253
MFN2,-0.08768320405097274,2.7117669894459366
OXLD1,-0.13411789449255895,2.710633012492283
HIPK1,-0.0697216274546566,2.710633012492283
RCE1,-0.09376194710951147,2.710323276764113
POLE3,-0.13013078568582603,2.71010579567689
CC2D1A,-0.0803728712146139,2.709327055270847
LAYN,-0.07847967366198727,2.709327055270847
ABCF2,-0.11191102073902481,2.708599236877836
LTV1,-0.1010077696733811,2.7066786646078467
CAD,-0.07632212078065148,2.7064416167439544
NENF,-0.11875784045783622,2.706354665338753
OARD1,-0.1122869565926301,2.704238322532694
PLK2,-0.11803947094530454,2.7024453079800956
FAM118A,-0.0873028685149091,2.6986956399176827
MTFR1,-0.10441735110366501,2.6986956399176827
PDLIM4,-0.09738193020879748,2.6975470707913853
RNF138,-0.08312335323398568,2.69466281280058
COX5A,-0.10712029983812243,2.6916843548862617
C1orf233,-0.0745187533203735,2.6883940827054404
MORC4,0.09374586815950448,2.6881310906764093
PPCS,-0.12161949552091667,2.6877533768250355
TANC2,-0.06972723309046369,2.687708571362019
AGPAT1,-0.1211866267126176,2.686920699072274
SCARB1,-0.09312294556666334,2.6859801045079346
PRPF4,-0.10322944313255267,2.6859801045079346
MRPL47,-0.13586810622410894,2.6845972655000785
CNOT11,-0.10744245469589853,2.6835523370600027
ATXN2L,-0.08137822599734701,2.683154729419026
ZNF24,-0.0944135363366918,2.682458977259957
RNF121,-0.08670959747826945,2.6822961495880424
CAPRIN1,-0.12678468349519978,2.6820934682010678
TELO2,-0.06760136440128761,2.681368185885822
DHRS11,-0.07615252111216719,2.6797575928906094
CDIPT,-0.12773338309468052,2.6796989105803912
UBE2D4,-0.12243585758564812,2.678590086237539
CDK5,-0.10224979786040311,2.678486267570448
BUD31,-0.12748871658943006,2.674451011181419
CDK10,-0.09386347948780482,2.672562269663703
EIF2D,-0.09246027764917741,2.6715838212782095
KLHL5,-0.10433180546981458,2.6706604826064706
PARP9,-0.07010165100366184,2.670377621566884
C8orf33,-0.13228631371346644,2.6696486448830763
PCID2,-0.09335027425231157,2.6679456457201614
GAR1,-0.11999217342227819,2.6662140452096548
PITPNA-AS1,-0.11648602953957088,2.6647557279571203
MZT2A,-0.10992251707638889,2.6636361714187475
DOHH,-0.10286411196776424,2.661834271464937
RMDN3,-0.09747580897900932,2.661834271464937
NUP43,-0.0765366083818666,2.6596259497569545
RCOR1,-0.07659572945715709,2.659503052404974
GTF2E2,-0.12597472669081444,2.6576735224699344
ITGA5,-0.07135616461218675,2.6564694331966754
MEN1,-0.08813971650941976,2.656095382930553
FBL,-0.1310497267331563,2.654689047792846
CPSF1,-0.08189711875958494,2.6545824277727106
RBM28,-0.09997186236211775,2.653777483424185
CEP170B,0.0866259361913766,2.6534540686876245
ZMIZ2,-0.08812304011428296,2.650122306454755
YTHDF1,-0.12431289950559421,2.649264431604692
EREG,0.09519242225981905,2.649264431604692
PMVK,-0.13118464942121655,2.6487035976986153
DNAJC4,-0.12147863054923391,2.6485850148885817
VARS2,-0.06665102574960446,2.6463139672096063
HCG18,-0.09064058003803943,2.643583779712658
PCTP,-0.07269995496722981,2.643583779712658
USP8,-0.10836190093688636,2.6432671741886753
PFAS,-0.06407777865498954,2.640417047056452
STK16,-0.11448175435621888,2.639467778124954
MLTK,-0.1177564843819896,2.637733207731489
ARPC2,0.08809659529345204,2.6376120508410437
PEX10,-0.11011403622137195,2.6363068606975366
SMDT1,-0.12973837549871448,2.6359338392059453
CDC5L,-0.10308137125236794,2.63509006855638
EXT1,-0.11520248334830185,2.6330721286233247
STAG1,-0.09002282786755078,2.6329364096694614
GFOD2,-0.07963920796065693,2.629358199267362
GON4L,-0.09343783122725835,2.628747960643985
STX17,-0.07149371860047271,2.6285709236498986
RP11-983P16.4,-0.06740346593663915,2.627779189158283
DDX41,-0.10875460521803326,2.627385286743334
REEP6,-0.07290468708102527,2.6270508458424633
METTL5,-0.13176706135526572,2.6263329006912564
TMEM209,-0.0686552371489606,2.625857526447021
PPRC1,-0.08636859767219018,2.625857526447021
CLIC4,-0.10717145937701478,2.625857526447021
ATF5,-0.10683981584913038,2.6242090032631396
LTBR,-0.12728726108569166,2.623554113578015
XRCC6BP1,-0.07399931683115657,2.622917789810627
UBXN6,-0.11371638997190558,2.616223350410946
ILF2,-0.13638645982536168,2.6161554060409036
METTL22,-0.07884242289876742,2.614132513500067
C19orf40,-0.08244480098854012,2.6126738855870824
DYNLL2,-0.12198627236236081,2.609952458618917
MESDC1,-0.10936915268724601,2.605993822050118
ATP2A2,-0.12548221488320888,2.604121581953905
CRNKL1,-0.06473741038075076,2.6024892524666967
HIST1H2BK,0.15289817421431895,2.602233903612835
MRPL13,-0.13172435716994269,2.6016086530129323
LNPEP,-0.07442878002597286,2.6016086530129323
RBM42,-0.12495076027682117,2.6016086530129323
ARMC1,-0.10627908922891027,2.6009306693548253
GTF3A,-0.1168299778753088,2.6000550330565075
PPP2R5E,-0.1169823497301472,2.6000550330565075
C17orf96,-0.07060763943969306,2.5999884704311516
PPL,-0.06848024286121124,2.59887516047461
COX11,-0.11548102372613123,2.5967716545336375
SRGAP1,-0.10854055391216999,2.594203459647541
TBC1D10B,-0.09202602130604998,2.5939270399638583
MTF2,-0.10210517203001324,2.5901476060009414
IKBKE,-0.0805519305512501,2.5901476060009414
PHF3,-0.08809984729382148,2.589248663713155
NREP,-0.07660409304998961,2.5889752626705778
NUDT15,-0.1123812779473976,2.5842457537246855
PFN2,-0.12865068982245909,2.5842457537246855
SEC62,0.13205030383615401,2.583461962388217
GPSM2,-0.08707845128937919,2.582976887631641
C4orf48,0.1182196544147418,2.5820965324070184
WDR45B,-0.12961676671462286,2.582022466568864
ATAD1,-0.07900954816356265,2.5784585452704767
DHX36,-0.12873982307097975,2.5772315366070866
C4orf46,-0.06627248144481257,2.5772315366070866
FIP1L1,-0.09224496575551289,2.5748170126381047
PPM1F,-0.06902450048377062,2.574514079047804
MAP4K4,-0.12199519918812918,2.574514079047804
IWS1,-0.09292320518113506,2.574514079047804
ETFB,-0.1341958594087771,2.5742933192018675
PDLIM7,-0.13424320832301184,2.573474569630422
NCOA7,-0.07867000466604157,2.5726534324113413
RAB11B,-0.12217451387221079,2.5720965501796713
UTP20,-0.07233851667721947,2.57040230431333
RRNAD1,-0.06780119292537634,2.5689121409014692
SMIM19,-0.11906080405097619,2.5689121409014692
POLR2A,-0.11661744552442066,2.567682679897211
NF2,-0.11890326019050779,2.56687401270966
MESP1,-0.07509971509337543,2.5652326657491415
RBM47,-0.09182966012485316,2.564286430809255
SRRM2,-0.1271965916873974,2.5630902582248023
ERGIC2,-0.12699686629322038,2.5630902582248023
TXLNA,-0.10992292962105843,2.560688684814793
WDR13,-0.11473854440335973,2.559390054470701
NT5C,-0.1282885758376091,2.559390054470701
RP13-582O9.5,0.08428065115774963,2.5592221577492005
PLOD1,-0.10393002268862084,2.558360058320323
OPTN,0.11420873436536194,2.5562306484264363
TMED2,-0.12410814275373383,2.5474741151664313
RABEP2,-0.08102511521340183,2.5474581154228466
FAM204A,-0.1239899054457041,2.5474262082376486
KLF16,-0.07998336833743469,2.5421057849417488
EHBP1L1,-0.08436634674203969,2.541944924828906
CDK5RAP3,-0.0924209772824307,2.541944924828906
TTF1,-0.10058639206519171,2.541944924828906
SMS,-0.1267003213664495,2.541386119012722
APOL1,-0.06442792961461397,2.5407584960890333
SNRNP35,-0.08318913122427851,2.5403604680781307
ACO1,-0.07482069465892938,2.5402947552494175
TCAIM,0.08491405954462383,2.5402947552494175
MAN1A2,-0.11422754711555605,2.5359359434473503
MBNL1,-0.1053343110301741,2.5352987472929636
SLC35D2,-0.09894869346485535,2.5352987472929636
TPD52L2,-0.12841228419781547,2.534044704872696
FNDC3A,-0.08005633565915105,2.532488583236212
HDAC1,-0.1144975780941575,2.532048535132888
AGFG1,-0.10698300199792232,2.5316356006050813
LAD1,-0.09894437309674498,2.529825866895085
VKORC1L1,-0.11393524470181582,2.529633855369905
MEAF6,-0.1269480028405363,2.5291973221120365
B4GALT1,-0.12132900678777592,2.5275854298078584
RPS16,0.052919076263602705,2.5265265556993137
WDR61,-0.11791847621383411,2.5265265556993137
SAV1,-0.11358859537000043,2.525561234515805
CLMN,-0.0662094107924256,2.5250573123544973
IDH3B,-0.12011467032740164,2.5245737986952324
TOB2,-0.08808713017104797,2.5232572419799664
NDUFV1,-0.1266059864227458,2.5203299433072233
ZZZ3,-0.07868550964555787,2.5182121992113244
NAV1,-0.0770540427781139,2.5181054792330366
GULP1,-0.09430782085464884,2.5168837391930463
NDUFC1,0.12763825369864712,2.5168479946739755
CLTC,-0.12664251331343124,2.515963891098053
DDX39A,-0.11579854023413727,2.515754154702059
OCLN,-0.060938978112417885,2.515047468285795
C4orf27,-0.08889241789299085,2.5148018143877136
IPO9,-0.10000887354199683,2.5148018143877136
SERP1,-0.0947094251507874,2.5148018143877136
HEXIM1,-0.08913989827915003,2.5148018143877136
TMED8,-0.07572756849103968,2.514254192201151
EPHB2,-0.0780410435014316,2.5132196823832276
MKRN2,-0.07659779327452743,2.5120444539995295
HTATIP2,-0.1210303308939853,2.5104357460531737
ARGLU1,-0.12888312129413126,2.5091692404038897
CALU,-0.12508581641003325,2.5087322316840526
PKP4,-0.09317564341692641,2.508339510076996
TMEM50B,-0.10257034863485703,2.5073670759693782
SLC25A26,-0.10028369363229128,2.5071025758871706
FAM53C,-0.07805891186630642,2.500961300566988
ENSA,-0.12353444512362799,2.5006740947070254
NIPSNAP1,-0.08127783258200783,2.4984740645747725
BAG2,-0.09687793169046355,2.4976046063632245
SETD9,-0.0867288895595486,2.4959044760818916
METTL3,-0.07205412835037261,2.4953777686702896
RAB2A,-0.12787831824732,2.4930231111035535
NUBPL,-0.06788676541111904,2.4930231111035535
WWTR1,-0.11128349857127162,2.4913018153109765
MAP2K1,-0.1091948710436963,2.4913018153109765
VAC14,-0.0825291024734831,2.4901114238054434
ATPAF2,-0.07499771408691291,2.4896739899604814
ARL6IP6,-0.095129930071292,2.489547918071677
RPL24,0.052758326604731565,2.4892610899255043
PDIA3,0.13063927813359033,2.4892610899255043
EGLN1,-0.10407816863388142,2.488423446691341
ZBTB2,-0.0710363403717098,2.4882384252671637
ADSL,-0.11804393853173423,2.4866759873061794
C10orf54,-0.07345492899214623,2.4862714836840194
TGFBR3L,-0.07443634179682679,2.4862075601320544
HGS,-0.12137972029967248,2.4828558282114357
FNBP1,-0.08792993362662749,2.481902954459655
RP11-500C11.3,-0.08220372106255969,2.481902954459655
CEBPD,-0.12991227245109194,2.480756777100591
KPNA3,-0.09588103620406585,2.480205679373424
RPP25L,-0.10640437469416142,2.479830480473697
NXPH4,-0.06507198170797057,2.479291780176639
C9orf114,-0.08660692370623568,2.4781493792465468
HMGB3,-0.1333805043236005,2.4779382528176894
GATAD2B,-0.06295934310004547,2.4778470798534626
ZNF766,-0.06961076791442533,2.4778470798534626
ARHGEF2,-0.08504885757669545,2.4778470798534626
EIF5B,0.12670435093675625,2.477452024228563
RPIA,-0.10586625264621752,2.4759859886026025
LARP7,-0.10457704105819943,2.4757422106404867
ARHGEF1,-0.06763190630666482,2.472517399128293
ARMC8,-0.08660655366642622,2.472241366740967
PORCN,0.07612598535600679,2.4707253704036436
ETS1,0.06955073201004147,2.4700730186762625
ANXA6,-0.06988125116553956,2.4698031437802204
U2AF1L4,-0.075561690166567,2.4686979668766478
KRIT1,-0.09526805303071662,2.4665237145414616
MPP5,-0.08238365878051024,2.4655485817371616
LAS1L,-0.07860374027349781,2.4647313276991096
ALG8,-0.09574627871725028,2.4647313276991096
RGS14,-0.08369956609484142,2.4646237276778513
FOXA1,-0.06985642229869438,2.463757307731118
MFSD5,-0.08371002386966975,2.4610727878446985
EBNA1BP2,-0.13013216442270625,2.460588588993351
PFDN5,0.09213016121796613,2.4590223037095607
FAM178A,-0.07723803727655465,2.4585237657135166
STK25,-0.12403966379088427,2.4536542340915735
COQ5,-0.08802780554210621,2.4536542340915735
TKT,0.13577251284437786,2.4520755170966146
FAM72A,-0.06564081705314351,2.4519899602468302
NUDT9,-0.08058921631758853,2.4519899602468302
CD151,-0.12818016578686642,2.451639065129084
LINC00969,-0.1079896764210968,2.4511524792488326
BAZ2A,-0.10580686624652724,2.4508595348467233
RXRB,-0.06593616126015878,2.4502754779583924
METTL8,0.08744171404875356,2.449960058818151
DNASE2,-0.08150902758471457,2.449491579910452
RCN1,-0.1247497905516104,2.449491579910452
ANKFY1,-0.0735116949717387,2.4494674856506884
KIAA0930,-0.0892914661602795,2.4484524557590137
SURF6,-0.10131818417626981,2.4469113073912983
DNM1L,-0.1064141231246234,2.4469113073912983
MCU,-0.06965064078773953,2.4430968365179258
C1orf198,-0.07790360720539358,2.4428650153847924
C1orf50,-0.09317030599909426,2.4428650153847924
KIF9,-0.09982165914531382,2.4428650153847924
SPOCD1,-0.06755916356785097,2.4419214573768646
FLAD1,-0.1075798488575801,2.4402451572377237
CSNK1E,-0.12451509436569363,2.4392683087250204
TMEM14C,-0.12341030016016852,2.4371351038494313
C1orf172,-0.07351508083605296,2.4371351038494313
MAP7D3,-0.10541196269792774,2.436244970852484
GCN1L1,-0.07809653388981719,2.435197669585382
FHOD1,-0.06708559881650888,2.435197669585382
SLC38A1,-0.11094937029768559,2.435017876871468
TXNRD1,-0.13113048804752125,2.4342546919946035
DYNLL1,-0.08159974864170039,2.4333264051356722
AMZ2,0.12535345237861772,2.431425764832402
ZDHHC3,-0.12284147288001623,2.4306661884833756
NCOA4,0.10533479077209584,2.4284284247311243
ASL,-0.10190254922243192,2.4282861477946245
MALT1,-0.07027184666281627,2.4278508886570465
ADAM19,-0.0880644272063078,2.4270366380206463
WRB,-0.10256733340948632,2.4261504665725173
IFI6,-0.10439197633055297,2.425968946226162
TBC1D9B,-0.10077272710737084,2.4239773484320577
AAGAB,-0.09073278538746798,2.421090132825464
MBP,-0.09358683524185984,2.4206094996749212
ARFRP1,-0.10368157881721007,2.420435878783617
NUP160,-0.08523819827535561,2.4199991913041283
FANCL,-0.0635872117400531,2.4199394561018663
AXL,0.12562121578600927,2.4186584118661023
KCTD3,-0.07657459343266826,2.4178450466984933
CEP104,-0.09147600455896931,2.4175961018644188
COMMD5,-0.11690878202585608,2.4174422290840183
PTTG1IP,-0.12702167609680792,2.411891038778526
CDADC1,-0.06384839945204934,2.4102370958570614
CCDC41,-0.06290364521372815,2.410186067954698
PFDN2,-0.1118847980525075,2.409747684964729
TIMM17A,-0.12952375692501494,2.4083327730943305
PMP22,-0.08175679943008873,2.4083327730943305
UBAC2,-0.10322048881080814,2.4078004091265726
NCOA3,-0.07080694083779537,2.4078004091265726
CCAR2,-0.0660125205669182,2.4068849381941186
ARID4B,-0.11334535569470194,2.4068849381941186
GJC1,-0.06971614202547816,2.406665893892465
WAC,-0.11610100756130137,2.4057411648007885
FAM101B,-0.09509337219081182,2.4027572807996944
CSDE1,-0.12228134249343547,2.4023731651726155
LITAF,-0.12298039692404839,2.4023418384052975
FDX1L,-0.11171152177406363,2.3994591317873377
OGFRL1,-0.10647908887634472,2.398120789147338
PNPLA8,-0.08116076853034215,2.3972242263336665
PWP2,-0.06302032751370401,2.395596290097856
STT3A,-0.08565692821199633,2.392678217848566
YBX1,-0.06313890088157592,2.3903129046761764
DLG1,-0.10221571791087136,2.3901257124712307
KAT7,-0.08129406422766472,2.3879110736252067
MAPK3,-0.09076375997118813,2.38755915418763
INPP1,0.09206447359111447,2.3860868554267443
CEBPB,-0.09371844340479285,2.3855828340278937
DROSHA,-0.06742046125198087,2.384257414297084
ARF4,0.129928730275072,2.382338357257648
RPL23A,0.04970143045081343,2.381369658902122
PQBP1,-0.11644831271028089,2.3807195271729427
